OWNERID,ADOPTIONNUMBER,ANIMALID,ANIMALNAME,BASECOLOURID,BREEDID,BREEDNAME,DATEOFBIRTH,SEX,COMBITESTRESULT,FLVRESULT,DECLAWED,SHELTERLOCATION,DATEBROUGHTIN,MOSTRECENTENTRYDATE,ANIMALAGE,WEIGHT
8764,12594,7162,Griffin,67,261,Domestic Short Hair,5/14/17,1,1,1,0,2,5/17/19,5/17/19,2 years 2 months.,12.3
7409,10554,5963,Rachel (Betty),3,261,Domestic Short Hair,7/19/18,0,1,1,0,19,10/11/18,10/11/18,2 years 6 months.,2.15
6191,8515,4608,Eloise,82,261,Domestic Short Hair,7/5/16,0,1,1,0,5,2/17/18,2/17/18,2 years 2 months.,8.3
6638,9266,5058,Angel,68,261,Domestic Short Hair,4/3/18,0,1,1,0,4,6/10/18,6/10/18,1 year 10 months.,3.26
7039,9925,5500,Corey,62,261,Domestic Short Hair,6/14/18,1,1,1,0,19,8/3/18,8/3/18,7 months.,2.49
8221,11686,6064,Plato,3,261,Domestic Short Hair,10/16/14,1,1,1,0,8,11/19/18,11/19/18,4 years 5 months.,10.6
7037,9930,5185,Bradley,69,261,Domestic Short Hair,2/26/17,1,1,1,0,2,7/25/18,7/25/18,1 year 11 months.,8
319,782,227,Hawthorn (Simon),74,261,Domestic Short Hair,5/1/14,1,1,1,0,16,6/18/14,6/18/14,4 years 6 months.,0
5039,6351,3668,Frank,1,261,Domestic Short Hair,4/14/17,1,1,1,0,6,8/14/17,8/14/17,1 year 10 months.,4.55
7094,10036,5343,Moby (Kru),75,261,Domestic Short Hair,3/28/18,1,1,1,0,5,7/24/18,9/9/18,10 months.,6.39
7036,9948,5343,Moby (Kru),75,261,Domestic Short Hair,3/28/18,1,1,1,0,5,7/24/18,9/9/18,10 months.,6.39
28,7601,3670,Webster (Gus),1,261,Domestic Short Hair,5/22/17,1,1,1,0,19,8/14/17,8/14/17,1 year 8 months.,8.69
7828,11153,6305,Pear,75,261,Domestic Short Hair,9/15/18,1,1,1,0,19,11/21/18,11/21/18,8 months.,4
6708,9385,4974,Tater Tot (Fabio),69,261,Domestic Short Hair,3/30/18,1,1,1,0,19,5/25/18,5/25/18,8 months.,3.09
8815,12586,7211,Steel,62,243,Domestic Long Hair,1/23/19,0,1,1,0,10,5/31/19,5/31/19,1 year 5 months.,4.58
6916,9743,5422,David,96,243,Domestic Long Hair,5/10/18,1,1,1,0,19,7/26/18,7/26/18,8 months.,3.62
6836,9601,5152,Sunshine,81,261,Domestic Short Hair,4/26/18,0,1,1,0,4,6/21/18,6/21/18,3 years 3 months.,3.53
4797,9494,5154,Jackson (Vincent),79,243,Domestic Long Hair,6/19/15,1,1,1,0,9,7/18/18,7/18/18,4 years 2 months.,12.6
4523,9602,5251,Lady Bug,103,252,Domestic Medium Hair,4/11/18,0,1,1,0,19,7/4/18,7/4/18,2 years 5 months.,2.43
6986,9853,5232,Logan,69,261,Domestic Short Hair,3/3/18,1,1,1,0,9,7/3/18,7/3/18,1 year 0 months.,5.99
7020,10350,5721,Richard (Randall),69,261,Domestic Short Hair,3/29/18,1,1,1,0,10,9/11/18,9/11/18,11 months.,5.8
7179,10168,5595,Lilith,68,261,Domestic Short Hair,8/14/17,0,1,1,0,24,8/14/18,8/14/18,1 year 1 month.,5.9
7946,11325,6447,Nia,65,243,Domestic Long Hair,12/6/16,0,1,1,0,8,12/31/18,12/31/18,2 years 11 months.,9.16
8688,12367,7006,Nala,68,261,Domestic Short Hair,10/15/18,0,1,1,0,4,4/18/19,4/18/19,1 year 3 months.,6.1
7852,11210,5004,Papaya,69,261,Domestic Short Hair,3/30/18,1,1,1,0,9,6/1/18,6/1/18,9 months.,9.6
6873,9677,5512,Travis,68,252,Domestic Medium Hair,4/16/18,1,1,1,0,24,8/2/18,8/2/18,1 year 5 months.,3.6
7607,10926,5316,Arielle,81,261,Domestic Short Hair,4/13/18,0,1,1,0,8,7/18/18,10/30/18,11 months.,9.8
7169,10154,5316,Arielle,81,261,Domestic Short Hair,4/13/18,0,1,1,0,8,7/18/18,10/30/18,11 months.,9.8
6265,9438,5190,Shasta,62,261,Domestic Short Hair,4/18/18,1,1,1,0,19,6/27/18,6/27/18,7 months.,4.59
7024,9916,5376,Keelin (Molly),107,261,Domestic Short Hair,5/22/18,0,1,1,0,19,8/17/18,8/17/18,8 months.,2.97
6851,11509,4379,Nora (Rowena),75,261,Domestic Short Hair,12/6/16,0,1,1,0,2,1/4/18,1/4/18,2 years 4 months.,9.5
6576,9164,4979,Rubber Duckie (DaVinci),68,261,Domestic Short Hair,2/24/18,1,1,1,0,4,5/25/18,5/25/18,2 years 10 months.,3
7852,11209,6239,JoJo,3,261,Domestic Short Hair,11/6/14,1,1,1,0,10,11/29/18,11/29/18,4 years 1 month.,13.3
7179,10496,5940,Charcoal,1,261,Domestic Short Hair,4/28/18,0,1,1,0,24,9/28/18,9/28/18,25 weeks.,3.85
3166,9768,5353,Asher,1,261,Domestic Short Hair,3/26/18,1,1,1,0,4,7/19/18,7/19/18,2 years 6 months.,4.89
4764,12132,6612,Gwen (Kinky),6,261,Domestic Short Hair,7/15/18,0,1,1,0,2,1/18/19,3/29/19,1 year 0 months.,7.88
8239,11715,6612,Gwen (Kinky),6,261,Domestic Short Hair,7/15/18,0,1,1,0,2,1/18/19,3/29/19,1 year 0 months.,7.88
6833,9625,5308,Bernice (Lucy),1,261,Domestic Short Hair,4/10/18,0,1,1,0,5,7/17/18,7/17/18,1 year 9 months.,4.49
7141,10199,5306,Brooke,81,261,Domestic Short Hair,3/27/18,0,1,1,0,2,8/3/18,8/3/18,11 months.,6.43
7405,10551,5349,Maryella (Luna),1,261,Domestic Short Hair,4/11/18,0,1,1,0,2,7/24/18,7/24/18,11 months.,6.98
4697,5626,2893,Mitzi (Pinky),96,261,Domestic Short Hair,3/26/16,0,1,1,0,9,4/4/17,4/4/17,3 years 3 months.,8.6
4977,10482,4965,Tabitha,82,243,Domestic Long Hair,5/28/15,0,1,1,0,17,6/20/18,6/20/18,5 years 8 months.,9.9
6679,10039,5388,Crush (River),75,261,Domestic Short Hair,4/10/18,0,1,1,0,19,7/25/18,7/25/18,1 year 0 months.,4.43
7775,11082,6078,Marcus,67,261,Domestic Short Hair,2/17/17,1,1,1,0,3,11/2/18,11/2/18,2 years 10 months.,11.66
5424,6891,3585,Jet (Loki),1,261,Domestic Short Hair,4/26/17,1,1,1,0,10,8/23/17,8/23/17,1 year 8 months.,5.55
7364,10487,5842,Kingston,87,261,Domestic Short Hair,6/10/18,1,1,1,0,19,9/22/18,9/22/18,1 year 6 months.,6.52
8572,12155,6909,Ewok (Chester),90,261,Domestic Short Hair,10/31/18,1,1,1,0,4,3/29/19,3/29/19,8 months.,7.27
5638,7673,3969,Asparagus (Kali),81,261,Domestic Short Hair,8/29/17,0,1,1,0,19,10/3/17,10/3/17,1 year 3 months.,3.38
6942,9776,3830,Holden,1,261,Domestic Short Hair,3/13/12,1,2,1,0,2,9/10/17,9/10/17,6 years 11 months.,12.61
6996,9891,5116,Kirby (Binx),3,261,Domestic Short Hair,4/7/18,1,1,1,0,10,6/23/18,6/23/18,1 year 1 month.,4.53
7300,10358,5672,Harvest (Sallee De&#8217;Bean),63,261,Domestic Short Hair,3/29/18,0,1,1,0,19,9/14/18,9/14/18,1 year 7 months.,3.8
6772,9759,5328,Noah,74,252,Domestic Medium Hair,6/8/18,1,1,1,0,19,7/17/18,7/17/18,9 months.,3.33
6446,9990,5522,Jaida,65,261,Domestic Short Hair,8/9/16,0,1,1,0,19,8/28/18,8/28/18,4 years 0 months.,8.5
7429,10599,3954,Vincent,74,243,Domestic Long Hair,8/9/17,1,1,1,0,3,9/28/17,10/15/18,1 year 10 months.,12.6
5407,6837,3954,Vincent,74,243,Domestic Long Hair,8/9/17,1,1,1,0,3,9/28/17,10/15/18,1 year 10 months.,12.6
6038,8273,3934,Hawthorne (Prince),3,252,Domestic Medium Hair,1/16/17,1,1,1,0,8,10/18/17,10/18/17,1 year 10 months.,8.87
7843,11201,6319,Kenzie,69,261,Domestic Short Hair,7/26/18,0,1,1,0,4,12/5/18,12/5/18,2 years 6 months.,4.25
5579,7242,4107,Zach (Ozzy),94,252,Domestic Medium Hair,6/21/17,1,1,1,0,19,10/21/17,10/21/17,1 year 5 months.,5.12
5873,11889,6834,Marissa,67,261,Domestic Short Hair,8/28/18,0,1,1,0,4,3/11/19,3/11/19,8 months.,5.2
7783,11086,6290,SPCA 40127362,79,261,Domestic Short Hair,11/13/17,0,1,1,0,26,11/11/18,12/18/18,1 year 4 months.,0
7179,10946,6308,Lulu,6,261,Domestic Short Hair,3/26/18,0,1,1,0,24,11/14/18,11/14/18,8 months.,3.7
7683,11062,5090,Hannah,3,261,Domestic Short Hair,9/12/17,0,1,1,0,10,7/13/18,7/13/18,1 year 7 months.,10.8
7179,11230,6408,Miami,68,261,Domestic Short Hair,11/29/17,1,1,1,0,24,11/29/18,11/29/18,1 year 3 months.,0
8245,11720,6243,Bridgette,6,261,Domestic Short Hair,11/7/16,0,1,1,0,24,11/7/18,2/27/19,2 years 3 months.,7.4
7179,10821,6243,Bridgette,6,261,Domestic Short Hair,11/7/16,0,1,1,0,24,11/7/18,2/27/19,2 years 3 months.,7.4
6941,9773,4813,Marilyn,2,243,Domestic Long Hair,4/12/08,0,1,1,0,8,5/3/18,5/3/18,10 years 11 months.,10.79
7093,10040,5382,Davina,68,252,Domestic Medium Hair,5/8/18,0,1,1,0,4,8/23/18,8/23/18,9 months.,4.05
5275,6653,3739,Joy,90,261,Domestic Short Hair,6/28/17,0,1,1,0,2,8/23/17,8/23/17,1 year 5 months.,4.8
60,9910,3482,Nicholas Cage,2,252,Domestic Medium Hair,4/29/17,1,1,1,0,19,8/9/17,8/9/17,2 years 9 months.,3.2
5418,6728,3834,Taffy (Maple),82,243,Domestic Long Hair,7/5/17,0,1,1,0,19,9/13/17,9/13/17,2 years 8 months.,4.1
7179,10819,6245,Jessie,68,261,Domestic Short Hair,11/7/16,1,1,1,0,24,11/7/18,11/7/18,2 years 0 months.,11.4
5379,6836,3597,Harper,67,261,Domestic Short Hair,4/18/17,0,1,1,0,3,8/23/17,8/23/17,1 year 11 months.,6.56
7258,10279,5717,Rosetta,81,252,Domestic Medium Hair,3/14/18,0,1,1,0,10,9/5/18,9/5/18,2 years 4 months.,5.72
7034,9913,5396,Bullet,62,261,Domestic Short Hair,4/18/18,0,1,1,0,19,7/25/18,7/25/18,9 months.,3.59
7796,11118,3301,Midori,66,261,Domestic Short Hair,11/2/15,0,1,1,0,8,8/10/16,8/10/18,3 years 4 months.,10.75
2851,5536,3301,Midori,66,261,Domestic Short Hair,11/2/15,0,1,1,0,8,8/10/16,8/10/18,3 years 4 months.,10.75
4444,5152,2933,Ziggy,79,261,Domestic Short Hair,4/11/13,1,1,1,0,8,4/20/17,4/20/17,5 years 6 months.,10.11
5327,6657,3504,Gwendolyn (Yuzu),66,261,Domestic Short Hair,6/17/17,0,1,1,0,5,8/2/17,8/2/17,1 year 6 months.,3.4
6146,8436,4594,Clarabelle (Clair),96,261,Domestic Short Hair,5/7/17,0,1,1,0,19,2/13/18,2/13/18,3 years 4 months.,6.3
6416,8917,4962,Shyla,67,243,Domestic Long Hair,3/27/18,0,1,1,0,19,5/24/18,5/24/18,2 years 8 months.,2.37
6146,9011,4961,Malina (Pickles),66,261,Domestic Short Hair,3/27/18,0,1,1,0,4,5/24/18,5/24/18,2 years 9 months.,2.18
5722,10162,5698,Beatrice,64,261,Domestic Short Hair,5/8/18,0,1,1,0,19,9/6/18,9/6/18,2 years 6 months.,4.55
6556,9116,4873,Levi,3,243,Domestic Long Hair,8/7/17,1,1,1,0,9,5/23/18,5/23/18,1 year 2 months.,6.95
5935,10480,5626,Poe,74,261,Domestic Short Hair,3/23/18,1,1,1,0,5,8/31/18,8/31/18,11 months.,6.2
8148,11572,6088,Joleen,6,243,Domestic Long Hair,10/18/16,0,1,1,0,3,11/2/18,11/2/18,2 years 8 months.,9.22
7895,11266,6237,Kinsley,64,261,Domestic Short Hair,1/6/18,0,1,1,0,15,11/28/18,11/28/18,1 year 10 months.,8.25
7465,12046,6898,Winchester,1,243,Domestic Long Hair,3/18/14,1,1,1,0,19,3/26/19,3/26/19,5 years 4 months.,10.2
7406,10714,5989,Janey,1,261,Domestic Short Hair,6/21/18,0,1,1,0,4,10/12/18,10/12/18,9 months.,5.33
5701,7656,4168,Aphrodite (Duchess),64,261,Domestic Short Hair,8/30/17,0,1,1,0,4,11/1/17,11/1/17,3 years 4 months.,4.32
6771,9476,5212,Lorelei (Penny),69,261,Domestic Short Hair,3/24/18,0,1,1,0,4,6/30/18,6/30/18,1 year 3 months.,4.3
325,789,225,Laurel (Lucy),68,261,Domestic Short Hair,5/1/14,0,1,1,0,16,6/18/14,6/18/14,5 years 2 months.,0
7306,10409,4953,Annette,74,261,Domestic Short Hair,8/22/17,0,1,1,0,10,6/12/18,6/12/18,1 year 10 months.,5.17
608,1468,472,Bailey,69,243,Domestic Long Hair,12/23/10,1,1,1,0,7,12/22/14,12/22/14,8 years 6 months.,0
3729,4485,1542,Lucy,66,261,Domestic Short Hair,10/9/13,0,1,1,0,3,10/19/16,10/19/16,5 years 8 months.,9.3
7688,11024,5947,Delores (Artemis),68,261,Domestic Short Hair,6/4/18,0,1,1,0,32,10/22/18,10/22/18,10 months.,5.6
1380,9304,4605,Fillory (Josephine),66,243,Domestic Long Hair,2/9/17,0,1,1,0,5,2/22/18,6/1/18,3 years 7 months.,12.72
6168,8552,4605,Fillory (Josephine),66,243,Domestic Long Hair,2/9/17,0,1,1,0,5,2/22/18,6/1/18,3 years 7 months.,12.72
7228,10239,5148,Peter Pan (Smoky),1,261,Domestic Short Hair,3/15/18,1,1,1,0,10,6/21/18,6/21/18,1 year 9 months.,5.68
7984,11392,4587,Prairie,81,261,Domestic Short Hair,2/5/17,0,1,1,0,5,3/30/18,3/30/18,2 years 10 months.,10.3
8147,11570,5603,Ethel (Leona),74,252,Domestic Medium Hair,8/15/14,0,1,1,0,9,8/29/18,1/17/19,5 years 5 months.,14.6
7880,11259,5603,Ethel (Leona),74,252,Domestic Medium Hair,8/15/14,0,1,1,0,9,8/29/18,1/17/19,5 years 5 months.,14.6
7494,10712,5587,Moondust,1,261,Domestic Short Hair,5/16/18,1,1,1,0,9,8/30/18,8/30/18,10 months.,3.83
7736,11054,5778,Elijah (Ozzy),3,261,Domestic Short Hair,9/11/17,1,1,1,0,8,10/13/18,10/13/18,1 year 7 months.,11.36
8101,11549,4827,Mona,69,261,Domestic Short Hair,2/19/18,0,1,1,0,10,4/23/18,4/23/18,1 year 0 months.,5.19
7498,10768,5740,Butler,79,261,Domestic Short Hair,4/3/17,1,1,1,0,19,10/1/18,10/1/18,1 year 11 months.,8.1
7350,10452,5657,Bart,69,261,Domestic Short Hair,6/19/18,1,1,1,0,4,8/21/18,8/21/18,1 year 7 months.,5.25
7179,10823,6244,Mustaffa,90,261,Domestic Short Hair,11/7/14,1,1,1,0,24,11/7/18,11/7/18,4 years 10 months.,10.8
7566,10975,6168,Cleveland,74,261,Domestic Short Hair,3/30/18,1,1,1,0,3,10/30/18,10/30/18,1 year 0 months.,8.33
7429,10598,5916,Clementine,1,252,Domestic Medium Hair,9/26/16,0,1,1,0,2,10/9/18,10/9/18,3 years 0 months.,8.3
7858,11255,5971,Tink,1,261,Domestic Short Hair,6/4/18,0,1,1,0,5,10/11/18,10/11/18,1 year 8 months.,7.54
8506,12152,6961,Gwindor,1,261,Domestic Short Hair,7/4/18,0,1,1,0,5,4/8/19,4/8/19,2 years 7 months.,5.9
7705,11061,4994,Sesame (Bella),81,261,Domestic Short Hair,4/6/18,0,1,1,0,9,6/1/18,6/1/18,1 year 8 months.,7.63
1456,10736,6020,Ross (Gus),89,261,Domestic Short Hair,7/11/18,1,1,1,0,4,10/18/18,10/18/18,11 months.,4.97
6984,10666,5640,Baker,63,261,Domestic Short Hair,5/7/18,1,1,1,0,4,9/19/18,9/19/18,10 months.,6.05
6789,9489,5191,Root Beer,69,261,Domestic Short Hair,4/18/18,1,1,1,0,19,6/27/18,6/27/18,7 months.,4.31
5351,6688,3480,Claire (Tortuga),6,261,Domestic Short Hair,2/1/16,0,1,1,0,9,8/26/17,8/26/17,3 years 4 months.,8.92
7988,11375,6424,Lydia,64,261,Domestic Short Hair,6/30/18,0,1,1,0,4,1/17/19,1/17/19,1 year 3 months.,4.5
6290,9424,5235,Rory,81,261,Domestic Short Hair,3/3/18,0,1,1,0,19,7/3/18,7/3/18,2 years 5 months.,3.72
897,2197,681,Patti Smith,1,261,Domestic Short Hair,4/16/15,0,1,1,0,4,5/27/15,5/27/15,3 years 6 months.,4.16
5901,9270,5042,Garfield (Winston),1,252,Domestic Medium Hair,2/16/18,1,1,1,0,15,6/8/18,6/8/18,2 years 8 months.,2.98
4625,10798,6026,Monica,89,261,Domestic Short Hair,8/2/18,0,1,1,0,4,10/17/18,10/17/18,8 months.,3.65
587,9491,5150,Fumble (Mario),3,243,Domestic Long Hair,4/3/18,1,1,1,0,19,7/3/18,7/3/18,1 year 5 months.,3
7856,11196,6223,Gail,68,252,Domestic Medium Hair,5/8/18,0,1,1,0,10,12/3/18,12/3/18,1 year 7 months.,6.3
7110,10065,3451,Felicity,6,261,Domestic Short Hair,7/31/05,0,1,1,0,8,8/23/17,8/23/17,15 years 6 months.,5.95
4969,7081,3822,Chai,6,261,Domestic Short Hair,7/1/17,0,1,1,0,2,9/15/17,9/15/17,2 years 0 months.,4.57
6784,9490,5159,Chelsea (Tippy),91,261,Domestic Short Hair,3/27/18,0,1,1,0,4,6/28/18,6/28/18,2 years 4 months.,3.8
7439,10715,5991,Becca,3,261,Domestic Short Hair,6/21/18,0,1,1,0,4,10/12/18,10/12/18,1 year 1 month.,5.09
7937,11332,6470,Pepsi,1,252,Domestic Medium Hair,12/12/13,0,1,1,1,9,1/7/19,1/7/19,5 years 6 months.,8.3
616,1490,445,Eeyore,67,261,Domestic Short Hair,10/15/14,1,1,1,0,11,12/3/14,12/3/14,5 years 3 months.,0
5478,9487,5250,Mantis (Silas),103,252,Domestic Medium Hair,4/11/18,1,1,1,0,19,7/4/18,7/4/18,11 months.,4.11
7229,10278,5814,Bacon,62,261,Domestic Short Hair,9/14/16,1,1,1,0,15,10/1/18,10/1/18,2 years 5 months.,10.21
7896,11263,6275,Graceland,62,261,Domestic Short Hair,6/12/17,0,1,1,0,2,12/19/18,12/19/18,2 years 6 months.,7.87
8101,11553,4829,Mei,79,261,Domestic Short Hair,3/19/18,0,1,1,0,3,4/23/18,1/18/19,1 year 2 months.,10.06
7176,10226,4829,Mei,79,261,Domestic Short Hair,3/19/18,0,1,1,0,3,4/23/18,1/18/19,1 year 2 months.,10.06
7439,10716,5983,Adam,1,261,Domestic Short Hair,7/3/18,1,1,1,0,4,10/11/18,10/11/18,1 year 4 months.,5.24
254,626,229,Mimosa,74,261,Domestic Short Hair,4/18/14,0,1,1,0,11,6/18/14,4/2/15,5 years 6 months.,6.9
752,1713,229,Mimosa,74,261,Domestic Short Hair,4/18/14,0,1,1,0,11,6/18/14,4/2/15,5 years 6 months.,6.9
6829,9596,4232,Garrett,1,261,Domestic Short Hair,11/7/09,1,1,1,0,2,11/14/17,11/14/17,9 years 1 month.,15.37
7444,10892,6125,Yoda,75,261,Domestic Short Hair,8/28/18,1,1,1,0,4,11/5/18,11/5/18,2 years 6 months.,3.56
5383,6700,3454,Yosemite,68,243,Domestic Long Hair,7/29/05,0,1,1,0,19,8/23/17,10/28/17,13 years 5 months.,5.52
3880,8157,3454,Yosemite,68,243,Domestic Long Hair,7/29/05,0,1,1,0,19,8/23/17,10/28/17,13 years 5 months.,5.52
6346,8779,4737,Bonnie,64,243,Domestic Long Hair,3/27/16,0,1,1,0,10,3/27/18,3/27/18,3 years 10 months.,6.7
1130,4590,1962,Slingshot,1,252,Domestic Medium Hair,6/7/16,1,1,1,0,10,12/1/16,12/1/16,2 years 5 months.,7.75
6415,9269,5035,Pebbles,3,261,Domestic Short Hair,3/20/18,0,1,1,0,4,6/8/18,6/8/18,1 year 3 months.,3.72
6735,9412,5038,Bam Bam (Oakley),3,261,Domestic Short Hair,3/20/18,1,1,1,0,4,6/8/18,6/8/18,1 year 5 months.,4.21
7394,10540,5838,Bam Bam,74,261,Domestic Short Hair,5/30/18,1,1,1,0,4,9/20/18,9/20/18,1 year 3 months.,5.06
60,11284,5909,Abel,79,261,Domestic Short Hair,9/26/08,1,2,1,0,4,10/4/18,10/4/18,11 years 3 months.,8.4
8815,12585,5474,Jam (Tux),3,261,Domestic Short Hair,6/5/18,1,1,1,0,10,8/2/18,5/29/19,1 year 4 months.,10.5
6919,9839,5474,Jam (Tux),3,261,Domestic Short Hair,6/5/18,1,1,1,0,10,8/2/18,5/29/19,1 year 4 months.,10.5
7784,11124,5351,Abram,3,261,Domestic Short Hair,3/26/18,1,1,1,0,31,7/24/18,7/24/18,9 months.,9
7271,10282,5304,Duran,3,261,Domestic Short Hair,1/13/14,1,1,1,0,15,7/24/18,7/24/18,5 years 4 months.,14.4
8019,11436,6511,Kiwi,68,261,Domestic Short Hair,9/17/18,0,1,1,0,4,1/11/19,1/11/19,1 year 1 month.,4.73
7338,10862,5599,Alexandra (Allie),68,252,Domestic Medium Hair,4/24/18,0,1,1,0,32,8/22/18,8/22/18,11 months.,6.36
7722,11147,6345,Candyland,64,252,Domestic Medium Hair,8/27/18,0,1,1,0,19,12/19/18,12/19/18,8 months.,3.62
7350,10451,5696,Orchid,89,261,Domestic Short Hair,6/28/18,0,1,1,0,4,9/11/18,9/11/18,1 year 6 months.,3.88
4774,5782,2677,Justin,69,261,Domestic Short Hair,1/1/12,1,2,1,0,9,5/24/17,5/24/17,8 years 0 months.,12.49
7831,11186,6321,Kylie,6,261,Domestic Short Hair,5/29/18,0,1,1,0,4,12/5/18,12/5/18,1 year 11 months.,5.75
7608,10863,5952,Beverly (Harvest),68,261,Domestic Short Hair,6/4/18,0,1,1,0,32,10/22/18,10/22/18,9 months.,4.94
6953,9850,5406,Axel,63,261,Domestic Short Hair,4/4/18,1,1,1,0,19,7/25/18,7/25/18,9 months.,4.6
7353,10485,5366,Lucinda,99,261,Domestic Short Hair,4/17/18,0,1,1,0,9,8/16/18,9/13/18,1 year 1 month.,6.17
5472,9851,5366,Lucinda,99,261,Domestic Short Hair,4/17/18,0,1,1,0,9,8/16/18,9/13/18,1 year 1 month.,6.17
439,9922,5089,Kimberly (Ginny),64,261,Domestic Short Hair,9/12/17,0,1,1,0,10,7/13/18,7/13/18,2 years 11 months.,6.44
411,1053,386,Hannah,6,252,Domestic Medium Hair,10/22/08,0,1,1,1,9,10/21/14,10/21/14,10 years 1 month.,0
7802,11130,5462,Brandon,88,261,Domestic Short Hair,5/29/18,1,1,1,0,10,7/31/18,7/31/18,6 months.,8.12
8430,11964,6865,Agnes,63,261,Domestic Short Hair,3/7/16,0,1,1,0,2,3/15/19,3/15/19,3 years 5 months.,13.05
10268,14826,5225,Tonya (Countess),62,243,Domestic Long Hair,7/3/16,0,1,1,0,8,7/26/18,10/4/19,5 years 1 month.,10.6
8056,11445,5225,Tonya (Countess),62,243,Domestic Long Hair,7/3/16,0,1,1,0,8,7/26/18,10/4/19,5 years 1 month.,10.6
6220,8550,4607,Ember,1,261,Domestic Short Hair,2/9/17,1,1,1,0,10,2/23/18,2/23/18,2 years 2 months.,6.79
8266,11739,5355,Aiden,1,261,Domestic Short Hair,3/26/18,1,1,1,0,5,7/24/18,7/24/18,1 year 6 months.,8.87
7090,10001,5359,Robert,75,261,Domestic Short Hair,3/26/18,1,1,1,0,5,7/25/18,7/25/18,1 year 2 months.,4.99
3049,11067,6164,Augie,74,261,Domestic Short Hair,6/26/18,1,1,1,0,19,11/2/18,11/2/18,1 year 2 months.,6.31
6092,11443,6541,Arland,62,261,Domestic Short Hair,7/20/18,1,1,1,0,4,1/17/19,1/17/19,8 months.,7.03
7573,10858,6114,Milton (Johnny Cash),96,261,Domestic Short Hair,6/30/18,1,1,1,0,4,10/26/18,10/26/18,8 months.,0
7091,10049,5651,Simone,1,261,Domestic Short Hair,5/1/18,0,1,1,0,19,8/31/18,8/31/18,1 year 2 months.,4.11
7909,11290,6339,Scrabble,79,261,Domestic Short Hair,8/27/18,1,1,1,0,4,12/20/18,12/20/18,1 year 2 months.,4.5
5147,13129,7492,Agitha,69,252,Domestic Medium Hair,5/1/18,0,1,1,0,24,7/3/19,7/3/19,1 year 2 months.,7.74
8018,11434,6558,Aspen,68,261,Domestic Short Hair,7/20/18,0,1,1,0,10,1/10/19,1/10/19,2 years 0 months.,5.65
9154,13217,7519,Foxtrot,79,261,Domestic Short Hair,7/5/18,1,1,1,0,9,7/24/19,7/24/19,1 year 0 months.,5.76
6650,9347,5005,Spider (Silvi),75,261,Domestic Short Hair,2/16/18,0,1,1,0,19,6/1/18,6/1/18,1 year 10 months.,5.04
6991,9868,5402,Gunner (Toby),96,261,Domestic Short Hair,4/18/18,1,1,1,0,4,7/25/18,7/25/18,1 year 4 months.,3.9
5847,7917,4388,Remi,69,252,Domestic Medium Hair,7/7/17,1,1,1,0,4,12/14/17,12/14/17,1 year 5 months.,6.37
7952,11350,6530,Alfred,74,252,Domestic Medium Hair,9/24/18,1,1,1,0,19,1/8/19,1/8/19,1 year 2 months.,5.24
3493,9349,5101,Morpheus,1,243,Domestic Long Hair,1/19/17,1,1,1,0,19,6/30/18,6/30/18,3 years 1 month.,11.5
7632,11134,5790,Isaac,68,261,Domestic Short Hair,4/13/18,1,1,1,0,10,9/26/18,9/26/18,11 months.,9.1
6991,9867,5404,Bolt (Sam),3,261,Domestic Short Hair,4/4/18,1,1,1,0,4,7/25/18,7/25/18,1 year 5 months.,5.13
5879,8048,4322,Harold,3,252,Domestic Medium Hair,2/28/17,1,1,1,0,4,12/29/17,12/29/17,3 years 6 months.,10.72
7899,11871,6619,Dale,68,252,Domestic Medium Hair,8/15/18,1,1,1,0,2,1/22/19,3/20/19,2 years 5 months.,6.49
8084,11496,6619,Dale,68,252,Domestic Medium Hair,8/15/18,1,1,1,0,2,1/22/19,3/20/19,2 years 5 months.,6.49
7566,10976,6192,Eric,68,261,Domestic Short Hair,7/18/18,1,1,1,0,4,11/7/18,11/7/18,10 months.,4.83
7401,10552,5782,Jewel,1,252,Domestic Medium Hair,7/5/18,0,1,1,0,4,9/24/18,9/24/18,10 months.,3.63
3802,4527,2344,Marian,1,261,Domestic Short Hair,8/4/15,0,1,1,0,10,11/16/16,11/16/16,2 years 7 months.,7.56
3164,4204,1357,Mowgli,88,261,Domestic Short Hair,4/1/16,1,1,1,0,5,7/12/16,7/12/16,3 years 11 months.,7
8429,11946,6752,Shere Khan,69,261,Domestic Short Hair,5/12/18,1,1,1,0,24,2/12/19,2/12/19,10 months.,7.6
3688,13225,7521,India,107,261,Domestic Short Hair,7/5/18,0,1,1,0,10,7/24/19,7/24/19,1 year 5 months.,6.6
4317,5022,2811,Remington,68,261,Domestic Short Hair,3/6/16,1,1,1,0,10,3/21/17,3/21/17,3 years 7 months.,10.6
5017,6149,3667,Dennis (Merlin),68,261,Domestic Short Hair,4/14/17,1,1,1,0,11,8/14/17,8/14/17,1 year 3 months.,6.71
7938,11382,5414,Clarence,1,261,Domestic Short Hair,4/25/18,1,1,1,0,5,7/26/18,7/26/18,1 year 7 months.,9.12
3501,4556,1949,London,62,261,Domestic Short Hair,9/16/16,0,1,1,0,24,9/16/16,9/16/16,2 years 6 months.,1.7
5186,11927,6647,Artie (Nacho),79,252,Domestic Medium Hair,1/21/16,1,1,1,0,3,1/23/19,2/26/19,3 years 6 months.,9.5
